* Strip t0 ec edead A0 A1 ealph dwidth pede C0 C1 C2 C3 C4
* for the dead layer and T0  : 17072.004
* for the Am calibration     : 150213a.blu1.alpha0
* for the Integral/Amplitude : default
*
Channel58=10.922 8.046    51.2 10.0 100.00 7.040  0.0  0.0    0    0    0    0    0
Channel59=12.559 7.945    52.8 10.0 100.00 6.930  0.0  0.0    0    0    0    0    0
Channel60=12.129 7.803    50.6 10.0 100.00 6.923  0.0  0.0    0    0    0    0    0
Channel61=12.129 7.803    50.6 10.0 100.00 7.066  0.0  0.0    0    0    0    0    0
Channel62=12.129 7.803    50.6 10.0 100.00 7.004  0.0  0.0    0    0    0    0    0
Channel63=12.129 7.803    50.6 10.0 100.00 6.998  0.0  0.0    0    0    0    0    0
Channel64=12.129 7.803    50.6 10.0 100.00 6.836  0.0  0.0    0    0    0    0    0
Channel65=12.129 7.803    50.6 10.0 100.00 6.732  0.0  0.0    0    0    0    0    0
Channel66=12.129 7.803    50.6 10.0 100.00 6.975  0.0  0.0    0    0    0    0    0
Channel67=12.129 7.803    50.6 10.0 100.00 7.024  0.0  0.0    0    0    0    0    0
Channel68=12.129 7.803    50.6 10.0 100.00 6.842  0.0  0.0    0    0    0    0    0
Channel69=12.129 7.803    50.6 10.0 100.00 6.772  0.0  0.0    0    0    0    0    0
Channel70=12.129 7.803    50.6 10.0 100.00 6.715  0.0  0.0    0    0    0    0    0
Channel71=12.129 7.803    50.6 10.0 100.00 6.684  0.0  0.0    0    0    0    0    0
Channel72=12.129 7.803    50.6 10.0 100.00 6.833  0.0  0.0    0    0    0    0    0
Channel73=15.000 6.751   100.0 10.0 100.00 6.751  0.0  0.0    0    0    0    0    0
Channel74=15.000 6.751   100.0 10.0 100.00 6.751  0.0  0.0    0    0    0    0    0
Channel75=15.000 6.751   100.0 10.0 100.00 6.751  0.0  0.0    0    0    0    0    0
Channel76=15.000 6.751   100.0 10.0 100.00 6.751  0.0  0.0    0    0    0    0    0
Channel77=15.000 6.751   100.0 10.0 100.00 6.751  0.0  0.0    0    0    0    0    0
Channel78=15.000 6.751   100.0 10.0 100.00 6.751  0.0  0.0    0    0    0    0    0
Channel79=15.000 6.751   100.0 10.0 100.00 6.751  0.0  0.0    0    0    0    0    0
Channel80=15.000 6.751   100.0 10.0 100.00 6.751  0.0  0.0    0    0    0    0    0
