* Strip t0 ec edead A0 A1 ealph dwidth pede C0 C1 C2 C3 C4
* for the dead layer and T0  : 17159.303
* for the Am calibration     : 150213a.yel2.alpha0
* for the Integral/Amplitude : default
*
Channel58=2.245 7.566    45.6 10.0 100.00 6.693  0.0  0.0    0    0    0    0    0
Channel59=3.008 7.656    46.1 10.0 100.00 6.765  0.0  0.0    0    0    0    0    0
Channel60=4.115 7.664    48.6 10.0 100.00 6.739  0.0  0.0    0    0    0    0    0
Channel61=2.425 7.627    37.9 10.0 100.00 6.854  0.0  0.0    0    0    0    0    0
Channel62=2.134 7.840    40.7 10.0 100.00 7.003  0.0  0.0    0    0    0    0    0
Channel63=3.152 7.486    39.5 10.0 100.00 6.704  0.0  0.0    0    0    0    0    0
Channel64=2.560 7.689    42.4 10.0 100.00 6.845  0.0  0.0    0    0    0    0    0
Channel65=2.479 7.689    39.6 10.0 100.00 6.884  0.0  0.0    0    0    0    0    0
Channel66=1.984 7.668    37.3 10.0 100.00 6.899  0.0  0.0    0    0    0    0    0
Channel67=2.648 7.712    40.0 10.0 100.00 6.900  0.0  0.0    0    0    0    0    0
Channel68=1.037 7.900    35.2 10.0 100.00 7.140  0.0  0.0    0    0    0    0    0
Channel69=1.241 7.728    39.1 10.0 100.00 6.927  0.0  0.0    0    0    0    0    0
Channel70=1.465 7.843    37.1 10.0 100.00 7.060  0.0  0.0    0    0    0    0    0
Channel71=0.858 7.580    38.0 10.0 100.00 6.809  0.0  0.0    0    0    0    0    0
Channel72=0.666 7.700    35.4 10.0 100.00 6.957  0.0  0.0    0    0    0    0    0
Channel73=15.000 6.751   100.0 10.0 100.00 6.751  0.0  0.0    0    0    0    0    0
Channel74=15.000 6.751   100.0 10.0 100.00 6.751  0.0  0.0    0    0    0    0    0
Channel75=15.000 6.751   100.0 10.0 100.00 6.751  0.0  0.0    0    0    0    0    0
Channel76=15.000 6.751   100.0 10.0 100.00 6.751  0.0  0.0    0    0    0    0    0
Channel77=15.000 6.751   100.0 10.0 100.00 6.751  0.0  0.0    0    0    0    0    0
Channel78=15.000 6.751   100.0 10.0 100.00 6.751  0.0  0.0    0    0    0    0    0
Channel79=15.000 6.751   100.0 10.0 100.00 6.751  0.0  0.0    0    0    0    0    0
Channel80=15.000 6.751   100.0 10.0 100.00 6.751  0.0  0.0    0    0    0    0    0
